id,conversation_id,user_id,content,message_type,is_struck,created_at,edited_at,deleted_at
692,145,62,hhubvubyyiytbuhfnhvudshbhushxgxv nvvjhntmbjhdnnynbhhnbjuhbkhudbhgbkyhvstnhiudbjytn vtivyybthvjrhfuyutvuyfgnhudyibdiry7tudryiriruyyriydidivytdvhydhhtbnbtdbhuntybyhnh8tyshgjrhbnkhhytubhfknbnfvjhnbhgkvnhudhndhudjhihnidnjhjdnhbhjgfhbhhgjfjjhnbihjnhjjjjjjjjjjjjhgiuhbhighigbuijn,text,0,2025-07-29 11:22:41.323413,,
693,145,24,AMFY,text,0,2025-07-29 11:25:28.906313,,
694,145,43,amfy,text,0,2025-07-29 11:26:08.969068,,
695,145,43,do you know that,text,0,2025-07-29 11:26:17.302167,,
696,145,43,what is the key,text,0,2025-07-29 11:26:31.403936,,
697,145,24,Wrong,text,0,2025-07-29 11:26:35.211399,,
698,145,31,amfy is cool,text,0,2025-07-29 11:26:35.420354,,
699,145,43,what is the key,text,0,2025-07-29 11:26:52.403426,,
700,145,64,is dipb the code its just a random word,text,0,2025-07-29 11:28:39.094213,,
701,145,62,what the hell,text,0,2025-07-29 11:32:10.085258,,
702,145,62,jthvbhvgu,text,0,2025-07-29 11:32:48.005619,,
703,145,62,ivytiu,text,0,2025-07-29 11:32:50.107313,,
704,145,62,vhbgbkj,text,0,2025-07-29 11:32:51.433154,,
705,145,62,hbyhujg,text,0,2025-07-29 11:32:52.583907,,
706,145,62,k,text,0,2025-07-29 11:32:53.010678,,
707,145,62,nj,text,0,2025-07-29 11:32:53.323055,,
708,145,62,mb,text,0,2025-07-29 11:32:54.014004,,
709,145,62,mk,text,0,2025-07-29 11:32:54.525683,,
710,145,62,km,text,0,2025-07-29 11:32:54.924148,,
711,145,31,but why but why,text,0,2025-07-29 11:32:55.550850,,
712,145,62,kg,text,0,2025-07-29 11:32:55.612042,,
713,145,62,nnmk,text,0,2025-07-29 11:32:56.187153,,
714,145,62,n,text,0,2025-07-29 11:32:56.725517,,
715,145,62,tnjmhjmnuugnt,text,0,2025-07-29 11:32:57.811965,,
716,145,62,hgkgkj,text,0,2025-07-29 11:32:58.384105,,
717,145,62,j,text,0,2025-07-29 11:32:59.117071,,
718,145,62,hbhnvbhhn,text,0,2025-07-29 11:33:08.245322,,
719,145,62,ngj,text,0,2025-07-29 11:33:08.815910,,
720,145,62,nghb,text,0,2025-07-29 11:33:09.252287,,
721,145,62,nghbnu,text,0,2025-07-29 11:33:09.427181,,
722,145,62,gj,text,0,2025-07-29 11:33:10.132335,,
723,145,62,bbj,text,0,2025-07-29 11:33:10.501551,,
724,145,62,bjh,text,0,2025-07-29 11:33:11.170855,,
725,145,62,ghn,text,0,2025-07-29 11:33:11.565228,,
726,145,62,ghn,text,0,2025-07-29 11:33:11.735832,,
727,145,62,fg,text,0,2025-07-29 11:33:11.837538,,
728,145,62,ghb,text,0,2025-07-29 11:33:12.427790,,
729,145,62,bghjh,text,0,2025-07-29 11:33:13.531429,,
730,145,62,b,text,0,2025-07-29 11:33:13.676223,,
731,145,62,jgh,text,0,2025-07-29 11:33:14.034812,,
732,145,62,b,text,0,2025-07-29 11:33:14.287769,,
733,145,62,hn,text,0,2025-07-29 11:33:14.590423,,
734,145,62,h,text,0,2025-07-29 11:33:14.995392,,
735,145,62,nbnf,text,0,2025-07-29 11:33:15.439392,,
736,145,62,jb,text,0,2025-07-29 11:33:15.796616,,
737,145,62,n,text,0,2025-07-29 11:33:15.951829,,
738,145,62,n,text,0,2025-07-29 11:33:16.056010,,
739,146,62,fbghdtfgrhnjbvymgthhkguh,text,0,2025-07-29 11:34:14.549220,,
740,146,62,nujtub,text,0,2025-07-29 11:34:15.005007,,
741,146,62,njh,text,0,2025-07-29 11:34:15.231987,,
742,146,62,bhj,text,0,2025-07-29 11:34:15.734063,,
743,146,62,hjb,text,0,2025-07-29 11:34:16.304799,,
744,146,62,un,text,0,2025-07-29 11:34:16.569625,,
745,146,62,gy,text,0,2025-07-29 11:34:17.143212,,
746,146,62,gun,text,0,2025-07-29 11:34:17.518328,,
747,146,62,g,text,0,2025-07-29 11:34:17.670510,,
748,146,62,hf,text,0,2025-07-29 11:34:17.973112,,
749,146,62,hgtyb,text,0,2025-07-29 11:34:18.784136,,
750,146,62,g,text,0,2025-07-29 11:34:19.079259,,
751,146,62,g,text,0,2025-07-29 11:34:19.439576,,
752,146,62,g,text,0,2025-07-29 11:34:19.613255,,
753,146,62,yu,text,0,2025-07-29 11:34:19.976537,,
754,146,62,uh,text,0,2025-07-29 11:34:20.304060,,
755,146,62,g,text,0,2025-07-29 11:34:20.643694,,
756,146,62,ht,text,0,2025-07-29 11:34:20.959264,,
757,146,62,uffjujtvvh,text,0,2025-07-29 11:34:22.597029,,
758,146,62,f,text,0,2025-07-29 11:34:22.968221,,
759,146,43,stop please to the sake of god do you have a lambo or what colour is your bugati,text,0,2025-07-29 11:34:23.982155,,
760,147,2,Game 1 - https://www.logicgamesonline.com/lightsout/,text,0,2025-07-29 11:46:59.509447,,
761,147,2,https://www.coolmathgames.com/0-fireboy-watergirl-2-light-temple,text,0,2025-07-29 11:54:10.673097,,
762,148,64,https://www.ozaria.com/play/intro/ch3m1l2intro1b?course=5e27600d1c9d440000ac3ee7&course-instance=67d94a788175a047ae326e06,text,0,2025-08-02 02:58:56.573600,,
763,148,15,http://codecombat.com/play/level/army-training-2?course=57b621e7ad86a6efb5737e64&course-instance=68688a2076036a9c9f9b7cef,text,0,2025-08-02 03:12:35.651652,,
764,148,2,codecombat.com/play/level/golden-goal,text,0,2025-08-02 03:16:10.596116,,
765,148,2,www.codecombat.com/play/level/golden-goal,text,0,2025-08-02 03:16:16.437502,,
766,148,2,Game 1 - https://www.engineering.com/GamesPuzzles/Black.aspx,text,0,2025-08-02 04:53:51.550312,,
767,149,64,https://www.ozaria.com/play/intro/ch3m2l1intro3b?course=5e27600d1c9d440000ac3ee7&course-instance=67d94a788175a047ae326e06,text,0,2025-08-02 07:00:59.219730,,
768,149,2,Game 1 - https://www.puzzleplayground.com/fill_it.html,text,0,2025-08-02 07:16:33.450977,,
769,150,47,cack,text,0,2025-08-02 08:26:47.176504,,
770,150,2,"Game 1 - https://www.coolmathgames.com/0-color-cross
Game 2 - https://www.typinggames.zone/boulder-rocker",text,0,2025-08-02 08:44:24.118370,,
771,151,24,www.ozaria.com/play/level/ch3m4l2l2b?course=5e27600d1c9d440000ac3ee7&course-instance=67d94a788175a047ae326e06,text,0,2025-08-05 10:48:50.099354,,
772,151,62,codecombat.com/play/level/forest-incursion?&course=5789587aad86a6efb573701e&course-instance=6843a1c1c55ab738e968ca9d,text,0,2025-08-05 10:50:48.031442,,
773,151,2,https://docs.google.com/presentation/d/1kfM-YBgpybnfe1oVyVXgZ0yiMKzhmywuJ-FqiUG1e-s/copy?usp=sharing,text,0,2025-08-05 11:06:58.791015,,
774,152,2,https://docs.google.com/presentation/d/1kfM-YBgpybnfe1oVyVXgZ0yiMKzhmywuJ-FqiUG1e-s/copy?usp=sharing,text,0,2025-08-05 11:07:06.705255,,
775,152,62,hey yo!!!!!,text,0,2025-08-05 11:10:01.764037,,
776,152,62,5555555,text,0,2025-08-05 11:19:11.906714,,
777,152,62,5555555,text,0,2025-08-05 11:19:12.073845,,
778,152,62,5555555,text,0,2025-08-05 11:19:12.160019,,
779,152,62,5555555,text,0,2025-08-05 11:19:12.158009,,
780,152,62,5555555,text,0,2025-08-05 11:19:13.049141,,
781,152,2,Game 1 - https://www.typinggames.zone/typing-racer-multiplayer,text,0,2025-08-05 11:22:35.915313,,
782,152,2,Game 1 - https://www.typinggames.zone/learn-mouse,text,0,2025-08-05 11:31:34.918762,,
783,152,62,pls,text,0,2025-08-05 11:35:22.920544,,
784,152,2,Game 1 - https://www.puzzleplayground.com/puzzle_numbers.html,text,0,2025-08-05 11:35:31.292579,,
785,152,2,Game 2 - https://www.puzzleplayground.com/unpuzzle.html,text,0,2025-08-05 11:36:03.691172,,
786,152,35,https://docs.google.com/presentation/d/1YEA_W4lwt4fySFmtZDOtFXrBo8mzydyeTLn4rTyjfmQ/edit?usp=sharing,text,0,2025-08-05 11:42:52.808822,,
787,152,46,https://docs.google.com/presentation/d/1ZCprX0Z_IXPwBiis-kgu4ZENyfY0LHu3zjBdsc2_ovw/edit?usp=sharing,text,0,2025-08-05 11:46:11.771630,,
788,152,2,Game 2 - https://www.coolmathgames.com/0-bounce,text,0,2025-08-05 11:47:03.006122,,
789,154,2,https://app.pickcode.io/project/local_AHbmxdes3nUTmeSfFt-rT,text,0,2025-08-09 03:14:32.914736,,
790,154,2,https://studio.code.org/flappy/1,text,0,2025-08-09 03:15:28.051084,,
791,155,52,"#container {
    display: flex;
    width: 100%;
    height: 100vh;
    overflow: hidden;
}

#left-panel, #right-panel {
    flex-grow: 1;
    padding: 10px;
    overflow: auto;
}

#left-panel {
    background: #ff0000;
    flex-basis: 50%; /* Start at half, still flexible */
}

#right-panel {
    background: #e0e0ff;
}

#resizer {
    width: 5px; /* Vertical resizer */
    background: #333;
    cursor: ew-resize;
}",text,0,2025-08-09 03:54:38.056820,,
792,155,2,https://g.co/gemini/share/7b2bb49d0bbe,text,0,2025-08-09 03:59:31.661198,,
793,155,108,https://github.com/50CalAA12/SimulationThingy,text,0,2025-08-09 04:50:54.042717,,
794,155,2,"Game 1 - https://www.coolmathgames.com/0-color-cross
Game 2 - https://www.typinggames.zone/boulder-rocker",text,0,2025-08-09 04:52:26.509328,,
795,156,22,yutu7j,text,0,2025-08-09 06:02:03.600751,,
796,156,22,u,text,0,2025-08-09 06:02:03.759271,,
797,156,22,kj,text,0,2025-08-09 06:02:04.024803,,
798,156,22,j,text,0,2025-08-09 06:02:04.315620,,
799,156,22,7u,text,0,2025-08-09 06:02:04.630777,,
